PassengerId,Survived,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Embarked_C,Embarked_Q,Embarked_S
55,0,65.0,0,1,-22.175487499999925,0,1,1,0,0,1,0,0
56,1,40.0,0,0,-48.65468749999992,0,1,1,0,0,0,0,1
57,1,21.0,0,0,-10.16218315217391,1,0,0,1,0,0,0,1
58,0,28.5,0,0,-6.446350101832997,0,1,0,0,1,1,0,0
59,1,5.0,1,2,7.08781684782609,1,0,0,1,0,0,0,1
60,0,11.0,5,2,33.224449898167,0,1,0,0,1,0,0,1
61,0,22.0,0,0,-6.446350101832997,0,1,0,0,1,1,0,0
62,1,38.0,0,0,-4.154687499999923,1,0,1,0,0,0,0,0
63,0,45.0,1,0,-0.679687499999929,0,1,1,0,0,0,0,1
64,0,4.0,3,2,14.224449898167002,0,1,0,0,1,0,0,1
65,0,40.0,0,0,-56.433887499999926,0,1,1,0,0,1,0,0
66,1,25.0,1,1,1.5702498981670026,0,1,0,0,1,1,0,0
67,1,29.0,0,0,-10.16218315217391,1,0,0,1,0,0,0,1
68,0,19.0,0,0,-5.517250101832996,0,1,0,0,1,0,0,1
69,1,17.0,4,2,-5.750550101832997,1,0,0,0,1,0,0,1
70,0,26.0,2,0,-5.013050101832997,0,1,0,0,1,0,0,1
71,0,32.0,0,0,-10.16218315217391,0,1,0,1,0,0,0,1
72,0,16.0,5,2,33.224449898167,1,0,0,0,1,0,0,1
73,0,21.0,0,0,52.83781684782609,0,1,0,1,0,0,0,1
74,0,26.0,1,0,0.7786498981670036,0,1,0,0,1,1,0,0
75,1,32.0,0,0,42.820249898167006,0,1,0,0,1,0,0,1
76,0,25.0,0,0,-6.025550101832996,0,1,0,0,1,0,0,1
77,0,25.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
78,0,25.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
79,1,0.83,0,2,8.33781684782609,0,1,0,1,0,0,0,1
80,1,30.0,0,0,-1.200550101832997,1,0,0,0,1,0,0,1
81,0,22.0,0,0,-4.675550101832997,0,1,0,0,1,0,0,1
82,1,29.0,0,0,-4.175550101832997,0,1,0,0,1,0,0,1
83,1,21.5,0,0,-5.888050101832997,1,0,0,0,1,0,1,0
84,0,28.0,0,0,-37.05468749999992,0,1,1,0,0,0,0,1
85,1,17.0,0,0,-10.16218315217391,1,0,0,1,0,0,0,1
86,1,33.0,3,0,2.174449898167003,1,0,0,0,1,0,0,1
87,0,16.0,1,3,20.699449898167003,0,1,0,0,1,0,0,1
88,0,25.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
89,1,23.0,3,2,178.8453125000001,1,0,1,0,0,0,0,1
90,0,24.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
91,0,29.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
92,0,20.0,0,0,-5.821350101832997,0,1,0,0,1,0,0,1
93,0,46.0,1,0,-22.979687499999926,0,1,1,0,0,0,0,1
94,0,26.0,1,2,6.899449898167003,0,1,0,0,1,0,0,1
95,0,59.0,0,0,-6.425550101832997,0,1,0,0,1,0,0,1
96,0,25.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
97,0,71.0,0,0,-49.50048749999992,0,1,1,0,0,1,0,0
98,1,23.0,0,1,-20.796387499999923,0,1,1,0,0,1,0,0
99,1,34.0,0,1,2.3378168478260903,1,0,0,1,0,0,0,1
100,0,34.0,1,0,5.33781684782609,0,1,0,1,0,0,0,1
101,0,28.0,0,0,-5.779750101832996,1,0,0,0,1,0,0,1
102,0,25.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
103,0,21.0,0,1,-6.867187499999929,0,1,1,0,0,0,0,1
104,0,33.0,0,0,-5.021350101832997,0,1,0,0,1,0,0,1
105,0,37.0,2,0,-5.750550101832997,0,1,0,0,1,0,0,1
106,0,28.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
107,1,21.0,0,0,-6.025550101832996,1,0,0,0,1,0,0,1
108,1,25.0,0,0,-5.900550101832996,0,1,0,0,1,0,0,1
109,0,38.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
110,1,21.5,1,0,10.474449898167002,1,0,0,0,1,0,1,0
111,0,47.0,0,0,-32.15468749999992,0,1,1,0,0,0,0,1
112,0,14.5,1,0,0.7786498981670036,1,0,0,0,1,1,0,0
113,0,22.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
114,0,20.0,1,0,-3.8505501018329973,1,0,0,0,1,0,0,1
115,0,17.0,0,0,0.7827498981670029,1,0,0,0,1,1,0,0
116,0,21.0,0,0,-5.750550101832997,0,1,0,0,1,0,0,1
117,0,70.5,0,0,-5.925550101832997,0,1,0,0,1,0,1,0
118,0,29.0,1,0,0.33781684782609034,0,1,0,1,0,0,0,1
119,0,24.0,0,1,163.3661125000001,0,1,1,0,0,1,0,0
120,0,2.0,4,2,17.599449898167002,1,0,0,0,1,0,0,1
121,0,21.0,2,0,52.83781684782609,0,1,0,1,0,0,0,1
122,0,25.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
123,0,32.5,1,0,9.408616847826089,0,1,0,1,0,1,0,0
124,1,32.5,0,0,-7.66218315217391,1,0,0,1,0,0,0,1
125,0,54.0,0,1,-6.867187499999929,0,1,1,0,0,0,0,1
126,1,12.0,1,0,-2.4338501018329968,0,1,0,0,1,1,0,0
127,0,25.0,0,0,-5.925550101832997,0,1,0,0,1,0,1,0
128,1,24.0,0,0,-6.533850101832996,0,1,0,0,1,0,0,1
129,1,21.5,1,1,8.682749898167003,1,0,0,0,1,1,0,0
130,0,45.0,0,0,-6.700550101832997,0,1,0,0,1,0,0,1
131,0,33.0,0,0,-5.779750101832996,0,1,0,0,1,1,0,0
132,0,20.0,0,0,-6.625550101832997,0,1,0,0,1,0,0,1
133,0,47.0,1,0,0.8244498981670034,1,0,0,0,1,0,0,1
134,1,29.0,1,0,5.33781684782609,1,0,0,1,0,0,0,1
135,0,25.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
136,0,23.0,0,0,-5.61638315217391,0,1,0,1,0,1,0,0
137,1,19.0,0,2,-57.871387499999926,1,0,1,0,0,0,0,1
138,0,37.0,1,0,-31.054687499999922,0,1,1,0,0,0,0,1
139,0,16.0,0,0,-4.458850101832997,0,1,0,0,1,0,0,1
140,0,24.0,0,0,-4.95468749999992,0,1,1,0,0,1,0,0
141,0,21.5,0,2,1.5702498981670026,1,0,0,0,1,1,0,0
142,1,22.0,0,0,-5.925550101832997,1,0,0,0,1,0,0,1
143,1,24.0,1,0,2.174449898167003,1,0,0,0,1,0,0,1
144,0,19.0,0,0,-6.925550101832997,0,1,0,0,1,0,1,0
145,0,18.0,0,0,-9.16218315217391,0,1,0,1,0,0,0,1
146,0,19.0,1,1,16.08781684782609,0,1,0,1,0,0,0,1
147,1,27.0,0,0,-5.879750101832997,0,1,0,0,1,0,0,1
148,0,9.0,2,2,20.699449898167003,1,0,0,0,1,0,0,1
149,0,36.5,0,2,5.33781684782609,0,1,0,1,0,0,0,1
150,0,42.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
151,0,51.0,0,0,-8.13718315217391,0,1,0,1,0,0,0,1
152,1,22.0,1,0,-17.55468749999993,1,0,1,0,0,0,0,1
153,0,55.5,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
154,0,40.5,0,2,0.8244498981670034,0,1,0,0,1,0,0,1
155,0,25.0,0,0,-6.363050101832997,0,1,0,0,1,0,0,1
156,0,51.0,0,1,-22.775487499999926,0,1,1,0,0,1,0,0
157,1,16.0,0,0,-5.942250101832997,1,0,0,0,1,0,1,0
158,0,30.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
159,0,25.0,0,0,-5.013050101832997,0,1,0,0,1,0,0,1
160,0,25.0,8,2,55.874449898167,0,1,0,0,1,0,0,1
161,0,44.0,0,1,2.424449898167005,0,1,0,0,1,0,0,1
162,1,40.0,0,0,-4.91218315217391,1,0,0,1,0,0,0,1
163,0,26.0,0,0,-5.900550101832996,0,1,0,0,1,0,0,1
164,0,17.0,0,0,-5.013050101832997,0,1,0,0,1,0,0,1
165,0,1.0,4,1,26.011949898167003,0,1,0,0,1,0,0,1
166,1,9.0,0,2,6.849449898167002,0,1,0,0,1,0,0,1
167,1,35.0,0,1,-29.154687499999923,1,0,1,0,0,0,0,1
168,0,45.0,1,4,14.224449898167002,1,0,0,0,1,0,0,1
169,0,40.0,0,0,-58.229687499999926,0,1,1,0,0,0,0,1
170,0,28.0,0,0,42.820249898167006,0,1,0,0,1,0,0,1
171,0,61.0,0,0,-50.65468749999992,0,1,1,0,0,0,0,1
172,0,4.0,4,1,15.449449898167003,0,1,0,0,1,0,1,0
173,1,1.0,1,1,-2.5422501018329964,1,0,0,0,1,0,0,1
174,0,21.0,0,0,-5.750550101832997,0,1,0,0,1,0,0,1
175,0,56.0,0,0,-53.458887499999925,0,1,1,0,0,1,0,0
176,0,18.0,1,1,-5.821350101832997,0,1,0,0,1,0,0,1
177,0,25.0,3,1,11.791149898167003,0,1,0,0,1,0,0,1
178,0,50.0,0,0,-55.442187499999925,1,0,1,0,0,1,0,0
179,0,30.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
180,0,36.0,0,0,-13.675550101832997,0,1,0,0,1,0,0,1
181,0,21.5,8,2,55.874449898167,1,0,0,0,1,0,0,1
182,0,30.0,0,0,-5.612183152173909,0,1,0,1,0,1,0,0
183,0,9.0,4,2,17.711949898167003,0,1,0,0,1,0,0,1
184,1,1.0,2,1,18.33781684782609,0,1,0,1,0,0,0,1
185,1,4.0,0,2,8.349449898167002,1,0,0,0,1,0,0,1
186,0,40.0,0,0,-34.15468749999992,0,1,1,0,0,0,0,1
187,1,21.5,1,0,1.8244498981670034,1,0,0,0,1,0,1,0
188,1,45.0,0,0,-57.604687499999926,0,1,1,0,0,0,0,1
189,0,40.0,1,1,1.8244498981670034,0,1,0,0,1,0,1,0
190,0,36.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
191,1,32.0,0,0,-7.66218315217391,1,0,0,1,0,0,0,1
192,0,19.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
193,1,19.0,1,0,-5.821350101832997,1,0,0,0,1,0,0,1
194,1,3.0,1,1,5.33781684782609,0,1,0,1,0,0,0,1
195,1,44.0,0,0,-56.433887499999926,1,0,1,0,0,1,0,0
196,1,58.0,0,0,62.366112500000085,1,0,1,0,0,1,0,0
197,0,25.0,0,0,-5.925550101832997,0,1,0,0,1,0,1,0
198,0,42.0,0,1,-5.271350101832997,0,1,0,0,1,0,0,1
199,1,21.5,0,0,-5.925550101832997,1,0,0,0,1,0,1,0
200,0,24.0,0,0,-7.66218315217391,1,0,0,1,0,0,0,1
201,0,28.0,0,0,-4.175550101832997,0,1,0,0,1,0,0,1
202,0,25.0,8,2,55.874449898167,0,1,0,0,1,0,0,1
203,0,34.0,0,0,-7.179750101832997,0,1,0,0,1,0,0,1
204,0,45.5,0,0,-6.450550101832997,0,1,0,0,1,1,0,0
205,1,18.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
206,0,2.0,0,1,-3.213050101832996,1,0,0,0,1,0,0,1
207,0,32.0,1,0,2.174449898167003,0,1,0,0,1,0,0,1
208,1,26.0,0,0,5.111949898167005,0,1,0,0,1,1,0,0
209,1,16.0,0,0,-5.925550101832997,1,0,0,0,1,0,1,0
210,1,40.0,0,0,-53.15468749999992,0,1,1,0,0,1,0,0
211,0,24.0,0,0,-6.625550101832997,0,1,0,0,1,0,0,1
212,1,35.0,0,0,0.33781684782609034,1,0,0,1,0,0,0,1
213,0,22.0,0,0,-6.425550101832997,0,1,0,0,1,0,0,1
214,0,30.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
215,0,25.0,1,0,-5.925550101832997,0,1,0,0,1,0,1,0
216,1,31.0,1,0,29.120312500000082,1,0,1,0,0,1,0,0
217,1,27.0,0,0,-5.750550101832997,1,0,0,0,1,0,0,1
218,0,42.0,1,0,6.33781684782609,0,1,0,1,0,0,0,1
219,1,32.0,0,0,-7.862987499999917,1,0,1,0,0,1,0,0
220,0,30.0,0,0,-10.16218315217391,0,1,0,1,0,0,0,1
221,1,16.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
222,0,27.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
223,0,51.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
224,0,25.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
225,1,38.0,1,0,5.845312500000077,0,1,1,0,0,0,0,1
226,0,22.0,0,0,-4.325550101832997,0,1,0,0,1,0,0,1
227,1,19.0,0,0,-10.16218315217391,0,1,0,1,0,0,0,1
228,0,20.5,0,0,-6.425550101832997,0,1,0,0,1,0,0,1
229,0,18.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
230,0,21.5,3,1,11.791149898167003,1,0,0,0,1,0,0,1
231,1,35.0,1,0,-0.679687499999929,1,0,1,0,0,0,0,1
232,0,29.0,0,0,-5.900550101832996,0,1,0,0,1,0,0,1
233,0,59.0,0,0,-7.16218315217391,0,1,0,1,0,0,0,1
234,1,5.0,4,2,17.711949898167003,1,0,0,0,1,0,0,1
235,0,24.0,0,0,-10.16218315217391,0,1,0,1,0,0,0,1
236,0,21.5,0,0,-6.125550101832997,1,0,0,0,1,0,0,1
237,0,44.0,1,0,5.33781684782609,0,1,0,1,0,0,0,1
238,1,8.0,0,2,5.58781684782609,1,0,0,1,0,0,0,1
239,0,19.0,0,0,-10.16218315217391,0,1,0,1,0,0,0,1
240,0,33.0,0,0,-8.38718315217391,0,1,0,1,0,0,0,1
241,0,21.5,1,0,0.7786498981670036,1,0,0,0,1,1,0,0
242,1,21.5,1,0,1.8244498981670034,1,0,0,0,1,0,1,0
243,0,29.0,0,0,-10.16218315217391,0,1,0,1,0,0,0,1
244,0,22.0,0,0,-6.550550101832997,0,1,0,0,1,0,0,1
245,0,30.0,0,0,-6.450550101832997,0,1,0,0,1,1,0,0
246,0,44.0,2,0,5.845312500000077,0,1,1,0,0,0,1,0
247,0,25.0,0,0,-5.900550101832996,1,0,0,0,1,0,0,1
248,1,24.0,0,2,-6.16218315217391,1,0,0,1,0,0,0,1
249,1,37.0,1,1,-31.60048749999992,0,1,1,0,0,0,0,1
250,0,54.0,1,0,5.33781684782609,0,1,0,1,0,0,0,1
251,0,25.0,0,0,-6.425550101832997,0,1,0,0,1,0,0,1
252,0,29.0,1,1,-3.213050101832996,1,0,0,0,1,0,0,1
253,0,62.0,0,0,-57.604687499999926,0,1,1,0,0,0,0,1
254,0,30.0,1,0,2.424449898167005,0,1,0,0,1,0,0,1
255,0,41.0,0,2,6.536949898167002,1,0,0,0,1,0,0,1
256,1,29.0,0,2,1.5702498981670026,1,0,0,0,1,1,0,0
257,1,35.0,0,0,-4.95468749999992,1,0,1,0,0,1,0,0
258,1,30.0,0,0,2.3453125000000767,1,0,1,0,0,0,0,1
259,1,35.0,0,0,428.1745125000001,1,0,1,0,0,1,0,0
260,1,50.0,0,1,5.33781684782609,1,0,0,1,0,0,0,1
261,0,25.0,0,0,-5.925550101832997,0,1,0,0,1,0,1,0
262,1,3.0,4,2,17.711949898167003,0,1,0,0,1,0,0,1
263,0,52.0,1,1,-4.504687499999918,0,1,1,0,0,0,0,1
264,0,40.0,0,0,-84.15468749999992,0,1,1,0,0,0,0,1
265,0,21.5,0,0,-5.925550101832997,1,0,0,0,1,0,1,0
266,0,36.0,0,0,-10.16218315217391,0,1,0,1,0,0,0,1
267,0,16.0,4,1,26.011949898167003,0,1,0,0,1,0,0,1
268,1,25.0,1,0,-5.900550101832996,0,1,0,0,1,0,0,1
269,1,58.0,0,1,69.30781250000008,1,0,1,0,0,0,0,1
270,1,35.0,0,0,51.47861250000007,1,0,1,0,0,0,0,1
271,0,40.0,0,0,-53.15468749999992,0,1,1,0,0,0,0,1
272,1,25.0,0,0,-13.675550101832997,0,1,0,0,1,0,0,1
273,1,41.0,0,1,-1.1621831521739097,1,0,0,1,0,0,0,1
274,0,37.0,0,1,-54.45468749999992,0,1,1,0,0,1,0,0
275,1,21.5,0,0,-5.925550101832997,1,0,0,0,1,0,1,0
276,1,63.0,1,0,-6.196387499999929,1,0,1,0,0,0,0,1
277,0,45.0,0,0,-5.925550101832997,1,0,0,0,1,0,0,1
278,0,30.0,0,0,-20.66218315217391,0,1,0,1,0,0,0,1
279,0,7.0,4,1,15.449449898167003,0,1,0,0,1,0,1,0
280,1,35.0,1,1,6.574449898167003,1,0,0,0,1,0,0,1
281,0,65.0,0,0,-5.925550101832997,0,1,0,0,1,0,1,0
282,0,28.0,0,0,-5.821350101832997,0,1,0,0,1,0,0,1
283,0,16.0,0,0,-4.175550101832997,0,1,0,0,1,0,0,1
284,1,19.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
285,0,40.0,0,0,-58.15468749999992,0,1,1,0,0,0,0,1
286,0,33.0,0,0,-5.013050101832997,0,1,0,0,1,1,0,0
287,1,30.0,0,0,-4.175550101832997,0,1,0,0,1,0,0,1
288,0,22.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
289,1,42.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
290,1,22.0,0,0,-5.925550101832997,1,0,0,0,1,0,1,0
291,1,26.0,0,0,-5.304687499999929,1,0,1,0,0,0,0,1
292,1,19.0,1,0,6.924512500000077,1,0,1,0,0,1,0,0
293,0,36.0,0,0,-7.78718315217391,0,1,0,1,0,1,0,0
294,0,24.0,0,0,-4.825550101832997,1,0,0,0,1,0,0,1
295,0,24.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
296,0,40.0,0,0,-56.433887499999926,0,1,1,0,0,1,0,0
297,0,23.5,0,0,-6.446350101832997,0,1,0,0,1,1,0,0
298,0,2.0,1,2,67.39531250000009,1,0,1,0,0,0,0,1
299,1,40.0,0,0,-53.65468749999992,0,1,1,0,0,0,0,1
300,1,50.0,0,1,163.3661125000001,1,0,1,0,0,1,0,0
301,1,21.5,0,0,-5.925550101832997,1,0,0,0,1,0,1,0
302,1,25.0,2,0,9.574449898167003,0,1,0,0,1,0,1,0
303,0,19.0,0,0,-13.675550101832997,0,1,0,0,1,0,0,1
304,1,28.0,0,0,-8.31218315217391,1,0,0,1,0,0,1,0
305,0,25.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
306,1,0.92,1,2,67.39531250000009,0,1,1,0,0,0,0,1
307,1,35.0,0,0,26.728612500000082,1,0,1,0,0,1,0,0
308,1,17.0,1,0,24.745312500000082,1,0,1,0,0,1,0,0
309,0,30.0,1,0,3.3378168478260903,0,1,0,1,0,1,0,0
310,1,30.0,0,0,-27.22548749999992,1,0,1,0,0,1,0,0
311,1,24.0,0,0,-0.9963874999999263,1,0,1,0,0,1,0,0
312,1,18.0,2,2,178.2203125000001,1,0,1,0,0,1,0,0
313,0,26.0,1,1,5.33781684782609,1,0,0,1,0,0,0,1
314,0,28.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
315,0,43.0,1,1,5.58781684782609,0,1,0,1,0,0,0,1
316,1,26.0,0,0,-5.821350101832997,1,0,0,0,1,0,0,1
317,1,24.0,1,0,5.33781684782609,1,0,0,1,0,0,0,1
318,0,54.0,0,0,-6.66218315217391,0,1,0,1,0,0,0,1
319,1,31.0,0,2,80.71201250000009,1,0,1,0,0,0,0,1
320,1,40.0,1,1,50.34531250000008,1,0,1,0,0,1,0,0
321,0,22.0,0,0,-6.425550101832997,0,1,0,0,1,0,0,1
322,0,27.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
323,1,30.0,0,0,-8.31218315217391,1,0,0,1,0,0,1,0
324,1,22.0,1,1,8.33781684782609,1,0,0,1,0,0,0,1
325,0,25.0,8,2,55.874449898167,0,1,0,0,1,0,0,1
326,1,36.0,0,0,51.47861250000007,1,0,1,0,0,1,0,0
327,0,61.0,0,0,-7.438050101832997,0,1,0,0,1,0,0,1
328,1,36.0,0,0,-7.66218315217391,1,0,0,1,0,0,0,1
329,1,31.0,1,1,6.849449898167002,1,0,0,0,1,0,0,1
330,1,16.0,0,1,-26.175487499999925,1,0,1,0,0,1,0,0
331,1,21.5,2,0,9.574449898167003,1,0,0,0,1,0,1,0
332,0,45.5,0,0,-55.65468749999992,0,1,1,0,0,0,0,1
333,0,38.0,0,1,69.30781250000008,0,1,1,0,0,0,0,1
334,0,16.0,2,0,4.324449898167003,0,1,0,0,1,0,0,1
335,1,35.0,1,0,49.49531250000008,1,0,1,0,0,0,0,1
336,0,25.0,0,0,-5.779750101832996,0,1,0,0,1,0,0,1
337,0,29.0,1,0,-17.55468749999993,0,1,1,0,0,0,0,1
338,1,41.0,0,0,50.34531250000008,1,0,1,0,0,1,0,0
339,1,45.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
340,0,45.0,0,0,-48.65468749999992,0,1,1,0,0,0,0,1
341,1,2.0,1,1,5.33781684782609,0,1,0,1,0,0,0,1
342,1,24.0,3,2,178.8453125000001,1,0,1,0,0,0,0,1
343,0,28.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
344,0,25.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
345,0,36.0,0,0,-7.66218315217391,0,1,0,1,0,0,0,1
346,1,24.0,0,0,-7.66218315217391,1,0,0,1,0,0,0,1
347,1,40.0,0,0,-7.66218315217391,1,0,0,1,0,0,0,1
348,1,21.5,1,0,2.424449898167005,1,0,0,0,1,0,0,1
349,1,3.0,1,1,2.224449898167004,0,1,0,0,1,0,0,1
350,0,42.0,0,0,-5.013050101832997,0,1,0,0,1,0,0,1
351,0,23.0,0,0,-4.450550101832997,0,1,0,0,1,0,0,1
352,0,40.0,0,0,-49.15468749999992,0,1,1,0,0,0,0,1
353,0,15.0,1,1,-6.446350101832997,0,1,0,0,1,1,0,0
354,0,25.0,1,0,4.124449898167004,0,1,0,0,1,0,0,1
355,0,25.0,0,0,-6.450550101832997,0,1,0,0,1,1,0,0
356,0,28.0,0,0,-4.175550101832997,0,1,0,0,1,0,0,1
357,1,22.0,0,1,-29.154687499999923,1,0,1,0,0,0,0,1
358,0,38.0,0,0,-7.66218315217391,1,0,0,1,0,0,0,1
359,1,21.5,0,0,-5.796350101832997,1,0,0,0,1,0,1,0
360,1,21.5,0,0,-5.796350101832997,1,0,0,0,1,0,1,0
361,0,40.0,1,4,14.224449898167002,0,1,0,0,1,0,0,1
362,0,29.0,1,0,7.058616847826091,0,1,0,1,0,1,0,0
363,0,45.0,0,1,0.7786498981670036,1,0,0,0,1,1,0,0
364,0,35.0,0,0,-6.625550101832997,0,1,0,0,1,0,0,1
365,0,25.0,1,0,1.8244498981670034,0,1,0,0,1,0,1,0
366,0,30.0,0,0,-6.425550101832997,0,1,0,0,1,0,0,1
367,1,60.0,1,0,-8.904687499999923,1,0,1,0,0,1,0,0
368,1,21.5,0,0,-6.446350101832997,1,0,0,0,1,1,0,0
369,1,21.5,0,0,-5.925550101832997,1,0,0,0,1,0,1,0
370,1,24.0,0,0,-14.854687499999926,1,0,1,0,0,1,0,0
371,1,25.0,1,0,-28.712987499999926,0,1,1,0,0,1,0,0
372,0,18.0,1,0,-7.179750101832997,0,1,0,0,1,0,0,1
373,0,19.0,0,0,-5.625550101832996,0,1,0,0,1,0,0,1
374,0,22.0,0,0,51.47861250000007,0,1,1,0,0,1,0,0
375,0,3.0,3,1,7.399449898167003,1,0,0,0,1,0,0,1
376,1,35.0,1,0,-1.9838874999999234,1,0,1,0,0,1,0,0
